RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
203,Kahale Warring (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
204,Zach Gentry (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
205,Andrew Beck (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
206,Stephen Carlson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
207,Matt Sokol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
208,Kenny Yeboah (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
209,Quintin Morris (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
210,Nick Eubanks (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
211,Pro Wells (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
212,Miller Forristall (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
213,John Bates (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
214,Tony Poljan (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
215,Kylen Granson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
216,Matt Bushman (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
217,Tommy Tremble (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,TE
218,Tre' McKitty (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
219,Hunter Long (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
220,Dominique Dafney (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
221,Hunter Thedford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
222,Jibri Blount (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
223,Dylan Soehner (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
224,Hunter Kampmoyer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
225,Zach Davidson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
226,John Raine (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
227,Shaun Beyer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
228,Bernhard Seikovits (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
229,Shane Zylstra (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
230,Briley Moore-McKinney (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
231,Noah Grey (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
232,Kalif Jackson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
233,Sal Cannella (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
234,Michael Jacobson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
235,Mark Vital Jr. (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
236,Brock Wright (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
237,Jack Stoll (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
238,Sammis Reyes (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
239,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
240,Evan Engram (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,28.0%,TE
241,Colin Thompson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
242,Daniel Hardy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
243,Dominique Curry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
244,Deangelo Peterson (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
245,Orson Charles (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,TE
246,Jim Dray (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,TE
247,John Nalbone (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
248,James Dearth (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
249,Marquez Branson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
250,Kelvin Benjamin (FA),63,118,941,14.9,50,10,7,0,0,0,1,16,0.0,0.0,0.1%,TE
251,Logan Thomas (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.3%,TE
252,Jordan Matthews (SF),73,117,804,11.0,54,13,3,0,0,0,0,14,0.0,0.0,0.0%,TE
253,Greg Scruggs (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.2%,TE
254,Drake Dunsmore (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
255,Cory Harkey (FA),0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.2%,TE
256,Darnell Dinkins (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
257,Derek Fine (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
258,J.P. Foschi (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
259,Jake Nordin (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
260,Brad Cottam (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
261,Chase Coffman (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,TE
262,Clark Harris (CIN),0,0,0,0.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%,TE
263,Justin Snow (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
264,Joey Haynos (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
265,Keith Zinger (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
266,Kellen Davis (FA),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.2%,TE
267,Garrett Griffin (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
268,Dillon Gordon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
269,Alan Cross (FA),6,10,38,6.3,10,0,1,0,0,0,0,14,0.0,0.0,0.0%,TE
270,O.J. Howard (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.3%,TE
271,David Njoku (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.8%,TE
272,Zach Wood (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
273,Ryan O'Malley (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
274,Adam Shaheen (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
275,Braedon Bowman (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,TE
276,Temarrick Hemingway (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,TE
277,Hakeem Valles (FA),0,2,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%,TE
278,J.P. Holtz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
279,Bronson Kaufusi (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
280,Pharaoh Brown (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
281,Dan Arnold (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,26.1%,TE
282,Gerald Everett (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,11.7%,TE
283,Jonnu Smith (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,29.9%,TE
284,Jeremy Sprinkle (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
285,George Kittle (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,97.6%,TE
286,Antony Auclair (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
287,Robert Tonyan (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,25.4%,TE
288,Jacob Hollister (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
289,Mason Schreck (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
290,Cethan Carter (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
291,Bug Howard (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
292,Anthony Firkser (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0%,TE
293,Mo Alie-Cox (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.1%,TE
294,Darrell Daniels (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
295,Blake Jarwin (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5%,TE
296,Eric Saubert (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
297,Ricky Seals-Jones (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.3%,TE
298,Johnny Mundt (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
299,Jason Croom (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
300,Thomas Duarte (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
301,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
302,Asante Cleveland (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,TE
303,Scott Simonson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,TE
304,Kyle Nelson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
305,Kevin McDermott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
306,Eric Tomlinson (BAL),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,TE
307,Beau Brinkley (ARI),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.2%,TE
308,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
309,Tyler Ott (SEA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,TE
310,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
311,Khari Lee (DET),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%,TE
312,Maxx Williams (ARI),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.5%,TE
313,Vince Mayle (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,TE
314,Jake Fisher (FA),1,1,12,12.0,12,0,0,0,0,0,1,15,0.0,0.0,0.0%,TE
315,Malcolm Johnson (FA),5,7,44,8.8,21,1,0,1,2,0,1,7,0.0,0.0,0.0%,TE
316,Neal Sterling (FA),12,16,110,9.2,17,0,0,0,0,0,0,10,0.0,0.0,0.0%,TE
317,Matt LaCosse (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
